general_folder,folder,file,ptm,gene,other,fnm
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,psbaf,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,psbar2,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM567,PTM567,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_F57_P1410595_023.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_GWSFn_P1410595_031.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_GWSRx_P1410595_045.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_psbAF1_P1308580_078.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_psbAR2_P1308800_043.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_rbcLrevNEW_P1410595_035.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_TLF5_P1410595_022.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568_TLR1_P1410595_034.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,f57,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,f57,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,gwsfn,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,gwsrx,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,rbclrevnew,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,rbclrevnew,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,tlf5,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,tlf5,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,tlr,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM568,PTM568,tlr,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM569,PTM569,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM569,PTM569,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM570_F57_P1512217_032.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM570_rbcLrevNEW_P1512217_055.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM570_TLF5_P1512217_077.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM570_TLR1_P1512217_010.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM570,PTM570,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM570,PTM570,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM571,PTM571,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM571,PTM571,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM572,PTM572,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM572,PTM572,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM573,PTM573,tufgf4,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM574,PTM574 (1)/PTM574,gazf2,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM574,PTM574 (1)/PTM574,gazf2,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM574,PTM574,gazf2,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM575,PTM575,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM575,PTM575,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM576,PTM576,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM576,PTM576,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM577,PTM577,gazf2,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM577,PTM577,gazf2,P1511755,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM578,PTM578,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM579,PTM579,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM579,PTM579,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM580,PTM580,gazf2,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM581,PTM581,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM581,PTM581,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM582,PTM582,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM582,PTM582,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_F57_P1512217_047.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_M13F_P1512217_003.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_M13F_P1512223_020.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_M13R_P1512217_067.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_rbcLrevNEW_P1512217_056.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_TLF5_P1512217_078.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583_TLR1_P1512217_025.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583,PTM583,m3f,P1511613,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583,PTM583,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM583,PTM583,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM584,PTM584,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM584,PTM584,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM585,PTM585,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM585,PTM585,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM586,PTM586,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM586,PTM586,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM587,PTM587,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM587,PTM587,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM588,PTM588,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM588,PTM588,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM589,PTM589,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM589,PTM589,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM590,PTM590,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM590,PTM590,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM591,PTM591,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM591,PTM591,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM594,PTM594,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM594,PTM594,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM595_psbAF1_P1308580_093.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM595,PTM595,f57,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM595,PTM595,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM595,PTM595,rbclrevnew,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM595,PTM595,tlf5,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM595,PTM595,tlr,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM596,PTM596,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM596,PTM596,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM597,PTM597,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM597,PTM597,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM598,PTM598,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM598,PTM598,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM599_GWSFn_P1308580_025.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM599,PTM599,gwsfn,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM600_GWSFn_P1308580_009.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM600,PTM600,gwsfn,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSFn_P1308580_026.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSFn_P1308598_031.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSFn_P1410467_079.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSFn_P1410496_031.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSFn_P1410595_032.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSRx_P1410467_074.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_GWSRx_P1410595_046.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601_psbAR2_P1308800_074.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,f57,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsfn,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsfn,P1308598,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsfn,P1410496,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsfn,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,gwsrx,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,psbaf,P1308676,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,rbclrevnew,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,tlf5,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM601,PTM601,tlr,P1309100,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM603,PTM603,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM603,PTM603,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM604,PTM604,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM604,PTM604,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM605,PTM605,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM606,PTM606,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM606,PTM606,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM607,PTM607,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM608,PTM608,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM608,PTM608,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM609,PTM609,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM609,PTM609,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM610,PTM610,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM610,PTM610,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM611_GWSFn_P1308580_010.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM611,PTM611,gwsfn,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM612,PTM612,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM612,PTM612,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM613,PTM613,gazf2,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM614_M13F_P1512217_004.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM614_M13R_P1512217_068.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM614,PTM614,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM614,PTM614,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM616,PTM616,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM616,PTM616,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM617,PTM617,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_psbAF1_P1308800_064.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_psbAR2_P1511398_057.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_rbcLrevNEW_P1511398_068.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_rbcLrevNEW_P1511409_076.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_TLF5_P1511398_025.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_TLR1_P1511391_043.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618_TLR1_P1511394_057.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,f57,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,f57,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,gwsfn,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,gwsfn,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,gwsrx,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,gwsrx,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,psbar2,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,rbclrevnew,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,rbclrevnew,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,rbclrevnew,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,tlr,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM618,PTM618,tlr,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM620_psbAF1_P1308800_079.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM620,PTM620,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM621_psbAF1_P1308800_080.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM621,PTM621,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM623_psbAF1_P1308800_095.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM623,PTM623,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_F57_P1410467_067.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_GWSFn_P1409947_047.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_GWSFn_P1410467_080.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_GWSRx_P1410467_089.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_psbAF1_P1308800_096.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_psbAF1_P1308835_038.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_rbcLrevNEW_P1410467_039.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_TLF5_P1410467_061.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624_TLR1_P1410467_017.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,failed run/PTM624,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,psbaf,P1308835,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,psbar2,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM624,PTM624,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM625_psbAF1_P1308800_013.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM625,PTM625,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM626_psbAF1_P1308800_014.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM626,PTM626,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627_psbAF1_P1308800_029.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,f57,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,f57,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,gwsfn,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,gwsfn,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,gwsrx,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,gwsrx,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,rbclrevnew,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,rbclrevnew,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,tlf5,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,tlf5,P1511456,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,tlr,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM627,PTM627,tlr,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM628_psbAF1_P1308800_030.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM628,PTM628,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM629_psbAF1_P1308800_045.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM629,PTM629,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM630_psbAF1_P1308800_046.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM630,PTM630,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM630,PTM630,psbar2,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_F57_P1410467_068.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_GWSFn_P1410467_095.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_GWSFn_P1511398_016.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_GWSRx_P1410467_090.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_psbAF1_P1308800_061.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_psbAF1_P1410467_094.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_psbAR2_P1410467_089.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_psbAR2_P1511398_058.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_rbcLrevNEW_P1410467_040.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_rbcLrevNEW_P1511398_083.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_TLF5_P1410467_062.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_TLF5_P1511398_026.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_TLR1_P1410467_018.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631_TLR1_P1511391_044.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,f57,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,f57,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,gwsfn,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,gwsrx,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,gwsrx,P1511451,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,psbaf,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,psbar2,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,PTM631,PTM631,rbclrevnew,P1511398,NA
